id	key	section	line	family	grade	effective	written	stated_date	pre_cluster	condition_met	numbers	chars	target	live_flags	dead_flags	scenes	noisy_instruments	cross	address	retest
creatures:066	7ec8efa126	creatures	1063	UNCLASSIFIED	NUMBERS	2026-09-11	2026-08-29	2026-09-11		Y	8	1607	src/sim/organism.rs					plants	src/sim/organism.rs CreatureDef::reproduce_threshold doc; examples/creature_probe.rs reachability line	**CONDITION MET AND THE RE-TEST IS ALREADY RECORDED, 2026-09-11 (triage):** the answer is in `assets/species/ant.ron` with its numbers -- the peak bank reaches **1,601** against a floor of **1,041** and the colony reaches **generation 13**, so the ceiling this rested on is gone and `reproduce_threshold` is live and reachable. Nothing to re-run. ~~Any of three change: the ant's body gets cheaper relative to what it can digest, an ant keeps eating past the hunger line, or a body plan smaller than two cells exists. It is an ecology decision, not a threshold to nudge.~~
creatures:067	11dee4cd10	creatures	1066	PERMANENT	DATED-MEASUREMENT	2026-08-30	2026-08-30	2026-08-30	Y		8	1313	src/sim/creature.rs		PIXEL_PHYSICS_DIG_ENCLOSURE				`src/sim/creature.rs`'s dig verb, weighting the roll by how	Never on the burial quantity. What it was groping at — "prefer to extend the excavation" — is real; the quantity that expresses it is **cover overhead**, not neighbour count, and that has its own entry directly below.
creatures:068	a88cfaa742	creatures	1069	NEEDS-WORK	DATED-MEASUREMENT	2026-08-30	2026-08-30	2026-08-30	Y		23	1788	src/sim/creature.rs		PIXEL_PHYSICS_DIG_COVER			plants	`src/sim/creature.rs`'s dig verb, weighting the roll by how much	Not as a dig-target preference at any tuning. **Two independent target rules failing across their whole range is `CLAUDE.md`'s "the approach is wrong, not the tuning"**, and the reason is in the measurement that prompted both: the colony *already* tunnels. A connected-component pass over the standing void (8-connected, the neighbourhood the digger uses) puts **91–96% of all roofed void in one connected run of 134–165 cells, with 0–2 singletons**. There was never a scatter to fix. Note also that neither arm is bit-identical to the pre-change code even at its off setting — the roll sits at the call site, so the draw is consumed regardless and every animal's RNG stream shifts (`CLAUDE.md`'s shared-`Rng` gotcha); the *rule* is held fixed, which is what a control needs, but read the ablated arm against its own seed spread rather than as a reproduction of an older number.
creatures:069	83919da356	creatures	1072	ONLY-IF	NUMBERS	2026-08-31	2026-08-31	2026-08-31	Y		5	1893	src/sim/organism.rs					liquids	`src/sim/organism.rs`'s `CREATURE_TRAITS`, a `TRAIT_STORE_IN_BODY` slot for the granary-versus-replete gene; not built 2026-08-31	Only if the `Feed`/`Drop` outputs stop being genome-borne or stop being conditioned on state -- i.e. if the verb choice is ever moved back out of the brain. The rejection depends on that and on nothing about storage. **The general shape is the reusable part:** a plan written across several stages can specify in a late stage a lever an earlier stage delivers by another route, and the plan cannot see it because the earlier stage was specced before it was built. Check what the landed stages already made before adding one.
creatures:070	8ec0f6c22d	creatures	1075	PERMANENT	NUMBERS	2026-08-31	2026-08-31	2026-08-31	Y		9	1482	examples/predation_probe.rs					plants	`examples/predation_probe.rs` `mode=range` read at four seeds; superseded by twelve, 2026-08-31	Never at four seeds; the probe's doc comments now carry both figures and refuse a beetle-term direction under twelve. What survives the correction is the weaker claim: the refuge gradients are 2-3x and present with **no predator in the world**, while the beetle's contribution to either is inside the noise at 231 deaths -- the two shelter tables cannot agree on its sign. Full account: `Reports/creature-gates-to-mechanism-2026-08-31.md` §5.
creatures:071	5e23dc581a	creatures	1078	UNCLASSIFIED	NUMBERS	2026-09-06	2026-09-06	2026-09-06			2	1311	src/sim/world.rs						`src/sim/world.rs` `live_creature_groups` re-derived by clustering scent signatures instead of reading the colony label; designed and declined 2026-09-06	placement identity stops mattering (a box with one click, or the owner asking for clicks that smell alike to be one line), or when adoption is wanted as a relabelling -- then a merge rule belongs in `regroup_by_scent`, still label-first, not a clustering census.
creatures:072	cc0c7341a2	creatures	1080	UNCLASSIFIED	NUMBERS	2026-09-08	2026-09-08	2026-09-01			2	1372	src/sim/creature.rs				labsoil	plants	`src/sim/creature.rs:2921`, a guard asserting the `digs` mirror sits outside the `spoil_kept()` block; written and deleted rather than shipped, 2026-09-01	the switch stops being process-global. **The general shape is the reusable part, and it applies to every `OnceLock`-cached env switch in this engine:** a guard over behaviour that differs between the switch's two settings can never observe both, because the first read in the process pins it for every test in the binary. The two forms that do work are an out-of-process pairing (`examples/labsoil.rs` runs one binary twice under different env and pairs the logs seed for seed) and asserting on a value the call site computes before the cached read.
creatures:073	9959611ad6	creatures	1083	PERMANENT	NUMBERS	2026-09-08	2026-09-08	2026-09-06			6	1572	src/sim/creature.rs					plants	`src/sim/creature.rs` guards that let their animals breed — `the_jaw_allele_decides_what_an_animal_can_cut` and `a_maximally_armoured_ant_is_graded_only_when_the_reach_allows_it`; both flipped by an unrelated change, 2026-09-06	never as a form. This is `CLAUDE.md`'s shared-`Rng` gotcha one step out: the draw a guard depends on is not only shifted by a reordered draw but by any **widening** of the genome, and the creature line appends slots routinely — an input column is 20 live slots and an output row is 33. **Any guard over a creature mechanism that permits a birth is one append from flipping**, and the flip looks exactly like the mechanism regressing. Pin `mutation_rate = 0.0` on the test's own species copy, or assert on a property that survives a redraw. Full account: `Reports/evolution-lab-rounds-archive.md`, round sixteen.
creatures:074	601a99f546	creatures	1086	UNCLASSIFIED	NUMBERS	2026-09-11	2026-09-10	2026-09-11			12	3060	assets/species/hopper.ron					plants	`assets/species/hopper.ron`, `(BloomNear, Move, 1.0)` + `(BloomBearing, Turn, -2.5)` with `sight_range: 32`; measured and not shipped, 2026-09-10	the hopper (or its successor) gets more height — a taller hop, a climb, or a body that reaches higher than 21-22 rows — or against P2's flitter, which flies rather than climbs and was designed against this exact gap (`Reports/evolution-lab-pollinator-design-2026-09-10.md` §2.4). Re-testing the same wiring on the same body without addressing reach is the condition this rejection depends on not having changed.
creatures:075	9fd9888d47	creatures	1090	PERMANENT	NUMBERS	2026-09-11	2026-09-11	2026-09-11			5	2036	assets/species/flitter.ron					field,plants	`assets/species/flitter.ron` `sight_range: 8` with `sight_fraction` re-derived to match (2.7174e-7); caught before it shipped, 2026-09-11	never as "a short eye is cheaper" -- the price already follows the range, that is what `sight_fraction` is for. What is genuinely untested is the r=8 arm itself (a species file is `include_str!`-embedded, so the arm is an 18-minute rebuild); it is worth one run by whoever next rebuilds this crate anyway. The trap to carry forward is that **a per-cell price and the reach it is derived from are one number in two places**, and a sweep over either alone is a sweep over a species nobody authored.
creatures:076	ca106aad55	creatures	1092	PERMANENT	CLAIMS-MEASURED	2026-09-11	2026-09-11	2026-09-11			1	1383	examples/labgif.rs					structural	`examples/labgif.rs` `follow=` reusing `center=`'s zoom machinery while the pixel-replicate test still read `center.is_some()`; 2026-09-11	never -- but the shape recurs on any file where a second knob is added beside a first and the first's name is load-bearing in a condition. The tell that caught it was this file's own defensive print: the log states the **shot's own measured size**, not one recomputed from `w * zoom`, which the same file had already been burned by once. A size printed from the artifact catches this class in one line; a size printed from the parameters cannot.
creatures:077	02cc23a662	creatures	1094	PERMANENT	NUMBERS	2026-09-11	2026-09-11	2026-09-11			18	2096	assets/species/flitter.ron				ascii	field,plants	`assets/species/flitter.ron` with `traits` slot 0 (`TRAIT_GUT_BIAS`) at `-1.0` as the whole of "this animal lives on flowers"; measured and replaced 2026-09-11	never as a diet for a specialist. The entry stands for the general shape, and for one specific trap it cost: **there are TWO mouths**. Gating `adjacent_food_counted` alone left `try_bud`'s shortfall loop -- which consumes cells "exactly as if the parent had eaten them" -- ungated, and the animal read `eats 0` and `flowers_bitten 0`, both exactly as designed, beside `intake` **3,278,831 J** against a `nectar_paid` of **2,760** and 2,976 births. A diet filter has to reach `provisions_in_reach` too; the tell is `intake` far above the intended income, and once both were gated the two numbers agree to the joule.
creatures:078	971ff53b3c	creatures	1096	PERMANENT	NUMBERS	2026-09-11	2026-09-11	2026-09-11			7	1796	src/sim/creature.rs					plants	`src/sim/creature.rs` `fly_brain_tick`, the thrust as a direction-preserving scale of the velocity toward `flight_speed`; built, measured and replaced 2026-09-11	never in this form. The reusable half is the question, not the verdict: **before adding a term that sets a magnitude, ask which component of the forces already acting it silently cancels.** Any normalise-then-scale on a vector that something else is accelerating has this shape.
creatures:079	75b3777c6b	creatures	1098	UNCLASSIFIED	NUMBERS	2026-09-11	2026-09-11	2026-09-11			11	1412	assets/species/flitter.ron					plants,weather	`assets/species/flitter.ron`, `Fly` wired with a positive resting sum (`(Bias, Fly, -2.0)` + `(Energy, Fly, 8.0)`, so a fed animal carries 0.857 of its weight whether or not it can see anything); built, measured and replaced 2026-09-11	a second income exists that rewards being in the air with nothing in view -- wind-borne drift, a scent plane an animal can follow aloft, or prey that is itself airborne. Until then the general form stands: **a verb priced per frame wants a sense in its ON condition, because a bias is a decision to pay for it always.**
creatures:080	6251c271b6	creatures	1100	UNCLASSIFIED	NUMBERS	2026-09-11	2026-09-11	2026-09-11			30	1855	assets/species/flitter.ron					plants	`assets/species/flitter.ron`, B2's sense-driven take-off -- `(Bias, Impulse, 0.5)` + `(BloomNear, Impulse, 2.0)` in place of the shipped `(Bias, Impulse, 2.0)`; measured and declined 2026-09-11	the float's own gate is fixed (`open-bugs-handoff.md` §Z10 -- on this bed 96% of airborne frames are powered and 55% of the colony's burn goes on lift, which swamps anything a take-off rule can do), or on a bed where flitters live long enough for the extra walking to compound. **Note what this is NOT**: `(Energy, Impulse, ..)` was not tried and must not be -- `hopper.ron` carries that as a recorded do-not-retry, and this entry is about the opposite condition, what the animal can *see*, not what it has left.
field:001	30da417339	field	1104	PERMANENT	DATED-MEASUREMENT	2026-08-30	2026-08-30	2026-08-30	Y		7	1697	src/sim/field.rs	FIELD_CARRY,FIELD_MOMENTUM,LAMP_BLOCK_QUANTISED				liquids,plants,structural	`src/sim/field.rs` `rebuild_blocked`, the `set_beam_local` call; measured 2026-08-30	Never as the emitter for a movable fixture. It remains correct for `glow`, whose job is a static lining read from across a cavern rather than a position. Note the rejection depends on a fixture *being* movable: an emitter nothing can drag is quantised to a block harmlessly.
field:002	6b5c5918f9	field	1106	NEEDS-WORK	ARGUED-ONLY	2026-08-30	2026-08-30	2026-08-30	Y		1	1333	src/lab/scene.rs					plants	`src/lab/scene.rs` `the_ceiling_is_thin_enough_to_grow_under`, replaced 2026-08-30	Not a tuning question. The class is what to carry: a paired guard over two arms is blind whenever a *third* term dominates both, and shell thickness against lamp output is that shape.
field:003	1d854b4f18	field	1109	UNCLASSIFIED	DATED-MEASUREMENT	2026-08-30	2026-08-30	2026-08-30	Y		33	3847	src/sim/field.rs	FIELD_HASH				creatures,powders	`src/sim/field.rs`'s `skip_momentum` gate (per-tile form); measured 2026-08-26	The idea is not dead, the accounting is. Retry if the field's tile storage stops being a `HashMap<ChunkCoord, FieldTile>` walked by pointer-chasing (a dense array or an arena would remove the cold-miss transfer), or if a pass ordering lands that does not run a full-`solve` pass after the momentum passes. Do **not** retry it as-is on the strength of the per-pass timings alone -- they are real, they are large, and the whole frame does not follow them, which is the entire content of this entry.
field:004	306adfbe89	field	1112	UNCLASSIFIED	ARGUED-ONLY	2026-08-22	2026-08-22		Y		0	603	PLAN-log.md					liquids	PLAN-log.md 'Architecture §4 (moisture field channel)' entry, rebuild_blocked paragraphs	
field:005	4d7bcc286a	field	1113	HOLDS-WHILE	CLAIMS-MEASURED	2026-08-22	2026-08-22		Y		0	717	README.md						README.md 'M14 status' — 'The field coupling in diffuse_heat was tried, measured, and removed' paragraph	Holds while diffuse_heat runs only for visited cells and per-cell field lookups cost a hash; the Performance section adds that the sweep has no headroom for any per-cell check run 1e5 times a frame.
